"id","time","kemendagri_kabupaten_kode","kemendagri_kabupaten_nama","street","type","avg_location","total_records","date"
6066576,2022-08-03 13:00:00.000,"32.76",KOTA DEPOK,Tole Iskandar,JAM,"[106.83631699999998, -6.403490000000002]",20,2022-08-03
6066577,2022-08-03 13:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,JAM,"[106.89591799999998, -6.372433999999999]",6,2022-08-03
6066578,2022-08-03 13:00:00.000,"32.76",KOTA DEPOK,,JAM,"[106.799424, -6.383516]",6,2022-08-03
6066590,2022-08-03 14:00:00.000,"32.76",KOTA DEPOK,,JAM,"[106.890198, -6.368852]",2,2022-08-03
6066579,2022-08-03 14:00:00.000,"32.76",KOTA DEPOK,Anggrek 20,WEATHERHAZARD,"[106.915833, -6.3719449999999975]",60,2022-08-03
6066580,2022-08-03 14:00:00.000,"32.76",KOTA DEPOK,Bukit Cinere,JAM,"[106.79080349999997, -6.3366975]",20,2022-08-03
6066581,2022-08-03 14:00:00.000,"32.76",KOTA DEPOK,Cinere Raya,JAM,"[106.78507799999993, -6.327842000000003]",31,2022-08-03
6066582,2022-08-03 14:00:00.000,"32.76",KOTA DEPOK,Citra Gran Blvd,WEATHERHAZARD,"[106.915018, -6.39339]",4,2022-08-03
6066583,2022-08-03 14:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-08-03
6066584,2022-08-03 14:00:00.000,"32.76",KOTA DEPOK,Margasatwa,JAM,"[106.79435300000002, -6.312014000000001]",22,2022-08-03
6066585,2022-08-03 14:00:00.000,"32.76",KOTA DEPOK,PLN Gandul,JAM,"[106.79036488888885, -6.339664222222223]",27,2022-08-03
6066586,2022-08-03 14:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.77853200000001, -6.396009]",8,2022-08-03
6066587,2022-08-03 14:00:00.000,"32.76",KOTA DEPOK,Siliwangi,JAM,"[106.82658400000001, -6.400431]",6,2022-08-03
6066588,2022-08-03 14:00:00.000,"32.76",KOTA DEPOK,Tole Iskandar,JAM,"[106.83631699999998, -6.40349]",10,2022-08-03
6066589,2022-08-03 14:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89644955555553, -6.407096523809525]",63,2022-08-03
6066591,2022-08-03 14:00:00.000,"32.76",KOTA DEPOK,,WEATHERHAZARD,"[106.89434200000004, -6.432933999999998]",30,2022-08-03
6066593,2022-08-03 15:00:00.000,"32.76",KOTA DEPOK,Bungur Raya,JAM,"[106.81079300000007, -6.369110000000003]",27,2022-08-03
6066594,2022-08-03 15:00:00.000,"32.76",KOTA DEPOK,Cinere Raya,JAM,"[106.78508400000004, -6.327993000000003]",18,2022-08-03
6066595,2022-08-03 15:00:00.000,"32.76",KOTA DEPOK,Citra Gran Blvd,WEATHERHAZARD,"[106.91501800000002, -6.393390000000002]",28,2022-08-03
6066596,2022-08-03 15:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-08-03
6066597,2022-08-03 15:00:00.000,"32.76",KOTA DEPOK,Ir H Juanda,JAM,"[106.83294900000006, -6.377397]",21,2022-08-03
6066598,2022-08-03 15:00:00.000,"32.76",KOTA DEPOK,Karang Tengah 1,JAM,"[106.78548700000007, -6.311057000000002]",26,2022-08-03
6066599,2022-08-03 15:00:00.000,"32.76",KOTA DEPOK,Margasatwa,JAM,"[106.79722899999992, -6.312707999999995]",32,2022-08-03
6066600,2022-08-03 15:00:00.000,"32.76",KOTA DEPOK,Margonda Raya,WEATHERHAZARD,"[106.83398, -6.369174999999999]",9,2022-08-03
6066601,2022-08-03 15:00:00.000,"32.76",KOTA DEPOK,N8 Jalan Raya Bogor,JAM,"[106.85310200000002, -6.448341999999998]",24,2022-08-03
6066592,2022-08-03 15:00:00.000,"32.76",KOTA DEPOK,Anggrek 20,WEATHERHAZARD,"[106.915833, -6.3719449999999975]",60,2022-08-03
6066602,2022-08-03 15:00:00.000,"32.76",KOTA DEPOK,Pangkalan Jati,JAM,"[106.79757400000004, -6.329271000000003]",31,2022-08-03
6066603,2022-08-03 15:00:00.000,"32.76",KOTA DEPOK,Pusdika,JAM,"[106.88889800000004, -6.366443000000003]",31,2022-08-03
6066604,2022-08-03 15:00:00.000,"32.76",KOTA DEPOK,Putri Tunggal,JAM,"[106.88911999999996, -6.367514]",30,2022-08-03
6066605,2022-08-03 15:00:00.000,"32.76",KOTA DEPOK,,JAM,"[106.8892545517242, -6.3673783793103444]",58,2022-08-03
6066606,2022-08-03 15:00:00.000,"32.76",KOTA DEPOK,,WEATHERHAZARD,"[106.788818, -6.450097999999998]",29,2022-08-03
6066607,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,Abdul Wahab,JAM,"[106.761047, -6.391247]",1,2022-08-03
6066608,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,Anggrek 20,WEATHERHAZARD,"[106.915833, -6.371944999999999]",54,2022-08-03
6066609,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,Bungur Raya,JAM,"[106.81258472413793, -6.3696090344827585]",29,2022-08-03
6066610,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,Cinere Raya,JAM,"[106.7845268536584, -6.329228089430897]",123,2022-08-03
6066611,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999967, -6.399794999999999]",216,2022-08-03
6066612,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,Gandul Raya,JAM,"[106.79337400000001, -6.340071]",13,2022-08-03
6066613,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,Gas Alam,JAM,"[106.86745, -6.381894]",4,2022-08-03
6066614,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,Ir H Juanda,JAM,"[106.862307, -6.381567]",8,2022-08-03
6066615,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,Karang Tengah 1,JAM,"[106.783812, -6.310933000000003]",29,2022-08-03
6066616,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,Keadilan Raya,JAM,"[106.78800700000002, -6.404369000000002]",15,2022-08-03
6066617,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,Limo Raya,JAM,"[106.77556899999995, -6.357630999999999]",20,2022-08-03
6066618,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,Margonda Raya,JAM,"[106.823745, -6.393483]",4,2022-08-03
6066619,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,Margonda Raya,WEATHERHAZARD,"[106.83397999999995, -6.369174999999999]",18,2022-08-03
6066620,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.7719579504132, -6.397248471074377]",121,2022-08-03
6066621,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,N6 RE Martadinata,JAM,"[106.74827899999998, -6.359376]",3,2022-08-03
6066622,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,N8 Jalan Raya Bogor,JAM,"[106.85540199999996, -6.431973999999998]",19,2022-08-03
6066623,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,Rawa Jati,JAM,"[106.79561599999994, -6.366902999999997]",22,2022-08-03
6066624,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.77587164705886, -6.395760602941179]",68,2022-08-03
6066625,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,,JAM,"[106.866412, -6.381939]",5,2022-08-03
6066626,2022-08-03 16:00:00.000,"32.76",KOTA DEPOK,,WEATHERHAZARD,"[106.788818, -6.450098]",4,2022-08-03
6066627,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Abdul Wahab,JAM,"[106.7611592641509, -6.392111358490565]",53,2022-08-03
6066628,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Anggrek 20,WEATHERHAZARD,"[106.915833, -6.371944999999998]",57,2022-08-03
6066629,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Bukit Cinere,JAM,"[106.79561199999993, -6.340453999999997]",30,2022-08-03
6066630,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Bungur Raya,JAM,"[106.81066700000001, -6.369113]",22,2022-08-03
6066631,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Cinere Raya,JAM,"[106.783345, -6.332022]",4,2022-08-03
6066632,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999967, -6.399794999999999]",228,2022-08-03
6066633,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Ir H Juanda,JAM,"[106.86238788571424, -6.3815751428571446]",35,2022-08-03
6066634,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Keadilan Raya,JAM,"[106.788007, -6.404369000000001]",8,2022-08-03
6066635,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Kemang,JAM,"[106.83476100000004, -6.432221999999998]",30,2022-08-03
6066636,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Krukut Raya,JAM,"[106.79225399999997, -6.343872000000003]",31,2022-08-03
6066637,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Leuwinanggung,JAM,"[106.903421, -6.408737000000001]",15,2022-08-03
6066638,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Limo Raya,JAM,"[106.77560782352934, -6.358140999999996]",34,2022-08-03
6066639,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Margonda Raya,JAM,"[106.82374499999997, -6.393483000000002]",18,2022-08-03
6066640,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.77137174999993, -6.400594800000003]",40,2022-08-03
6066641,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,N6 RE Martadinata,JAM,"[106.74827899999995, -6.359375999999998]",20,2022-08-03
6066642,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Permata,JAM,"[106.72661800000002, -6.409218000000002]",29,2022-08-03
6066643,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Pitara Raya,JAM,"[106.8041429090909, -6.407193363636364]",11,2022-08-03
6066644,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,PLN Gandul,JAM,"[106.787816, -6.338907000000003]",30,2022-08-03
6066645,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Putri Tunggal,JAM,"[106.888718, -6.368486999999999]",3,2022-08-03
6066646,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Rawa Jati,JAM,"[106.795616, -6.366903]",12,2022-08-03
6066647,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.78163890756286, -6.3953484873949495]",119,2022-08-03
6066648,2022-08-03 17:00:00.000,"32.76",KOTA DEPOK,Trans Yogi,JAM,"[106.90939229850758, -6.375424402985073]",67,2022-08-03
6066658,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,Leuwinanggung,JAM,"[106.903421, -6.408737000000001]",17,2022-08-03
6066649,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,Abdul Wahab,JAM,"[106.76103260655734, -6.391260475409832]",61,2022-08-03
6066650,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,Abdul Wahab,WEATHERHAZARD,"[106.761243, -6.392753]",6,2022-08-03
6066651,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,Anggrek 20,WEATHERHAZARD,"[106.915833, -6.371944999999998]",57,2022-08-03
6066652,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,Bukit Cinere,JAM,"[106.78895880487808, -6.335638707317074]",41,2022-08-03
6066653,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,Bungur Raya,JAM,"[106.81066699999998, -6.369113]",9,2022-08-03
6066654,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999967, -6.399794999999999]",228,2022-08-03
6066655,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,Gandul Raya,JAM,"[106.79631199999996, -6.333652]",26,2022-08-03
6066656,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,Ir H Juanda,JAM,"[106.84978899999997, -6.379699999999999]",46,2022-08-03
6066657,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,Komjen Pol M Jasin,JAM,"[106.84196800000005, -6.354934000000005]",31,2022-08-03
6066659,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,Limo Raya,JAM,"[106.775613, -6.358209]",2,2022-08-03
6066660,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,Margonda Raya,JAM,"[106.83391299999995, -6.369424000000001]",30,2022-08-03
6066661,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.77124945833332, -6.401126208333333]",24,2022-08-03
6066662,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,N6 Jalan Raya Parung-Bogor,JAM,"[106.73236999999996, -6.422883999999997]",18,2022-08-03
6066663,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,PLN Gandul,JAM,"[106.787816, -6.338907]",2,2022-08-03
6066664,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,Putri Tunggal,JAM,"[106.88871799999998, -6.368487000000001]",17,2022-08-03
6066665,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.78732373426591, -6.394567349650349]",143,2022-08-03
6066666,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,Trans Yogi,JAM,"[106.90950319047619, -6.375424793650796]",63,2022-08-03
6066667,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,,ACCIDENT,"[106.895133, -6.403339000000002]",12,2022-08-03
6066668,2022-08-03 18:00:00.000,"32.76",KOTA DEPOK,,JAM,"[106.82853465217397, -6.391330869565217]",46,2022-08-03
6066669,2022-08-03 19:00:00.000,"32.76",KOTA DEPOK,Abdul Wahab,JAM,"[106.76080524999999, -6.390115749999999]",8,2022-08-03
6066670,2022-08-03 19:00:00.000,"32.76",KOTA DEPOK,Abdul Wahab,WEATHERHAZARD,"[106.76124299999994, -6.392753000000003]",46,2022-08-03
6066671,2022-08-03 19:00:00.000,"32.76",KOTA DEPOK,Anggrek 20,WEATHERHAZARD,"[106.915833, -6.371945000000002]",46,2022-08-03
6066672,2022-08-03 19:00:00.000,"32.76",KOTA DEPOK,Curug Agung,JAM,"[106.802136, -6.368942]",4,2022-08-03
6066673,2022-08-03 19:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999971, -6.399795000000002]",184,2022-08-03
6066674,2022-08-03 19:00:00.000,"32.76",KOTA DEPOK,Ir H Juanda,JAM,"[106.863762, -6.381718]",2,2022-08-03
6066675,2022-08-03 19:00:00.000,"32.76",KOTA DEPOK,Nusantara,JAM,"[106.81435499999999, -6.38675]",6,2022-08-03
6066676,2022-08-03 19:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.78833800000001, -6.393860000000002]",18,2022-08-03
6066677,2022-08-03 19:00:00.000,"32.76",KOTA DEPOK,Tanah Baru,JAM,"[106.80775899999993, -6.367289]",31,2022-08-03
6066678,2022-08-03 19:00:00.000,"32.76",KOTA DEPOK,,ACCIDENT,"[106.895133, -6.403338999999998]",46,2022-08-03
6066679,2022-08-03 20:00:00.000,"32.76",KOTA DEPOK,Abdul Wahab,WEATHERHAZARD,"[106.76124300000001, -6.392753]",10,2022-08-03
6066680,2022-08-03 20:00:00.000,"32.76",KOTA DEPOK,Anggrek 20,WEATHERHAZARD,"[106.915833, -6.3719449999999975]",60,2022-08-03
6066681,2022-08-03 20:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-08-03
6066682,2022-08-03 20:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.77205328455271, -6.39798122764227]",123,2022-08-03
6066683,2022-08-03 20:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.78112919375008, -6.395683962499996]",160,2022-08-03
6066684,2022-08-03 20:00:00.000,"32.76",KOTA DEPOK,Trans Yogi,JAM,"[106.915309, -6.375310000000003]",30,2022-08-03
6066685,2022-08-03 20:00:00.000,"32.76",KOTA DEPOK,,ACCIDENT,"[106.895133, -6.403338999999998]",46,2022-08-03
6066686,2022-08-03 20:00:00.000,"32.76",KOTA DEPOK,,JAM,"[106.80805899999997, -6.426429000000004]",30,2022-08-03
6066687,2022-08-03 21:00:00.000,"32.76",KOTA DEPOK,Anggrek 20,WEATHERHAZARD,"[106.915833, -6.3719449999999975]",59,2022-08-03
6066688,2022-08-03 21:00:00.000,"32.76",KOTA DEPOK,Bungur 2,JAM,"[106.83725599999994, -6.367774999999997]",30,2022-08-03
6066689,2022-08-03 21:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999967, -6.399794999999998]",236,2022-08-03
6066690,2022-08-03 21:00:00.000,"32.76",KOTA DEPOK,N6 Jalan Raya Parung-Bogor,JAM,"[106.737396, -6.406451000000002]",32,2022-08-03
6066691,2022-08-03 21:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.79259499999996, -6.394380999999999]",18,2022-08-03
6066692,2022-08-03 21:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.897936, -6.414056000000001]",12,2022-08-03
6066693,2022-08-03 22:00:00.000,"32.76",KOTA DEPOK,Anggrek 20,WEATHERHAZARD,"[106.915833, -6.3719449999999975]",59,2022-08-03
6066694,2022-08-03 22:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999999]",236,2022-08-03
6066695,2022-08-03 22:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89793600000007, -6.414056000000002]",59,2022-08-03
6066696,2022-08-03 23:00:00.000,"32.76",KOTA DEPOK,Anggrek 20,WEATHERHAZARD,"[106.915833, -6.3719449999999975]",60,2022-08-03
6066697,2022-08-03 23:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-08-03
6066698,2022-08-03 23:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89793600000007, -6.414056000000002]",60,2022-08-03
6070967,2022-08-04 00:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999999]",236,2022-08-04
6070966,2022-08-04 00:00:00.000,"32.76",KOTA DEPOK,Anggrek 20,WEATHERHAZARD,"[106.915833, -6.3719449999999975]",59,2022-08-04
6070968,2022-08-04 00:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89793600000007, -6.414056000000002]",59,2022-08-04
6070971,2022-08-04 01:00:00.000,"32.76",KOTA DEPOK,Pangkalan Jati,WEATHERHAZARD,"[106.79535299999999, -6.324692]",35,2022-08-04
6070970,2022-08-04 01:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999999]",240,2022-08-04
6070972,2022-08-04 01:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89793600000007, -6.414056000000002]",60,2022-08-04
6070969,2022-08-04 01:00:00.000,"32.76",KOTA DEPOK,Anggrek 20,WEATHERHAZARD,"[106.915833, -6.3719449999999975]",60,2022-08-04
6070974,2022-08-04 02:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-08-04
6070976,2022-08-04 02:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89793600000007, -6.414056000000002]",60,2022-08-04
6070973,2022-08-04 02:00:00.000,"32.76",KOTA DEPOK,Anggrek 20,WEATHERHAZARD,"[106.915833, -6.3719449999999975]",60,2022-08-04
6070975,2022-08-04 02:00:00.000,"32.76",KOTA DEPOK,Pangkalan Jati,WEATHERHAZARD,"[106.79535300000015, -6.324692000000009]",60,2022-08-04
6070978,2022-08-04 03:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-08-04
6070980,2022-08-04 03:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89793600000007, -6.414056000000002]",60,2022-08-04
6070977,2022-08-04 03:00:00.000,"32.76",KOTA DEPOK,Anggrek 20,WEATHERHAZARD,"[106.915833, -6.3719449999999975]",60,2022-08-04
6070979,2022-08-04 03:00:00.000,"32.76",KOTA DEPOK,Pangkalan Jati,WEATHERHAZARD,"[106.79535300000015, -6.324692000000009]",60,2022-08-04
6070982,2022-08-04 04:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-08-04
6070984,2022-08-04 04:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89762359740266, -6.409973792207793]",77,2022-08-04
6070981,2022-08-04 04:00:00.000,"32.76",KOTA DEPOK,Anggrek 20,WEATHERHAZARD,"[106.915833, -6.3719449999999975]",60,2022-08-04
6070983,2022-08-04 04:00:00.000,"32.76",KOTA DEPOK,Pangkalan Jati,WEATHERHAZARD,"[106.79535300000015, -6.324692000000009]",60,2022-08-04
6070988,2022-08-04 05:00:00.000,"32.76",KOTA DEPOK,Pangkalan Jati,WEATHERHAZARD,"[106.79535300000015, -6.324692000000009]",60,2022-08-04
6070990,2022-08-04 05:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89717820000007, -6.401337507692306]",65,2022-08-04
6070985,2022-08-04 05:00:00.000,"32.76",KOTA DEPOK,Anggrek 20,WEATHERHAZARD,"[106.915833, -6.3719449999999975]",60,2022-08-04
6070986,2022-08-04 05:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.3997949999999975]",240,2022-08-04
6070987,2022-08-04 05:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.76597207317077, -6.404139634146343]",41,2022-08-04
6070989,2022-08-04 05:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,JAM,"[106.89807466666666, -6.40332]",3,2022-08-04
6071012,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89702225531923, -6.391882106382983]",94,2022-08-04
6070991,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Anggrek 20,WEATHERHAZARD,"[106.915833, -6.3719449999999975]",60,2022-08-04
6070992,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Arido,JAM,"[106.82889500000007, -6.445977]",27,2022-08-04
6070993,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Cipayung Raya,JAM,"[106.79616055102035, -6.421502571428574]",49,2022-08-04
6070994,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Citayam Raya,JAM,"[106.81592034482755, -6.414247887931039]",116,2022-08-04
6070995,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.3997949999999975]",240,2022-08-04
6070996,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Kartini Raya,JAM,"[106.81786400000006, -6.408062]",19,2022-08-04
6070997,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Komjen Pol M Jasin,JAM,"[106.843592, -6.355007]",3,2022-08-04
6070998,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,KSU Raya,JAM,"[106.83439006818179, -6.407834772727269]",88,2022-08-04
6070999,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Lenteng Agung Barat,JAM,"[106.83331899999997, -6.342743000000003]",30,2022-08-04
6071000,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Mohammad Kahfi 1,JAM,"[106.80175400000003, -6.362268999999999]",24,2022-08-04
6071001,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.76943834637932, -6.401752524461861]",511,2022-08-04
6071002,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,N6 Cinangka Raya,JAM,"[106.74521400000002, -6.370624]",29,2022-08-04
6071003,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Pala Raya,JAM,"[106.76511000000002, -6.349542]",7,2022-08-04
6071004,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Pangkalan Jati,WEATHERHAZARD,"[106.79535300000015, -6.324692000000009]",60,2022-08-04
6071005,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Perum Jatijajar Blok C6/C7,JAM,"[106.86137300000006, -6.416350999999999]",31,2022-08-04
6071006,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Raden Sanim,JAM,"[106.79924900000002, -6.369349999999998]",29,2022-08-04
6071007,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Rawa Jati,JAM,"[106.79497500000001, -6.366829]",13,2022-08-04
6071008,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Sawangan Permai,JAM,"[106.77159100000004, -6.403186000000003]",31,2022-08-04
6071009,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.77993066233743, -6.395287398268391]",231,2022-08-04
6071010,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Tole Iskandar,JAM,"[106.84217600000007, -6.404182]",30,2022-08-04
6071011,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,JAM,"[106.8964770677967, -6.384987694915247]",59,2022-08-04
6071013,2022-08-04 06:00:00.000,"32.76",KOTA DEPOK,,JAM,"[106.78327155932202, -6.384889288135597]",59,2022-08-04
6071024,2022-08-04 07:00:00.000,"32.76",KOTA DEPOK,Kampung Sawah,JAM,"[106.8280917586207, -6.447308206896552]",29,2022-08-04
6071014,2022-08-04 07:00:00.000,"32.76",KOTA DEPOK,Abdul Wahab,JAM,"[106.76117608928575, -6.394667660714288]",56,2022-08-04
6071015,2022-08-04 07:00:00.000,"32.76",KOTA DEPOK,Abdul Wahab,WEATHERHAZARD,"[106.76123699999997, -6.3931190000000075]",53,2022-08-04
6071016,2022-08-04 07:00:00.000,"32.76",KOTA DEPOK,Anggrek 20,WEATHERHAZARD,"[106.915833, -6.3719449999999975]",60,2022-08-04
6071017,2022-08-04 07:00:00.000,"32.76",KOTA DEPOK,Arido,JAM,"[106.828895, -6.445977]",4,2022-08-04
6071018,2022-08-04 07:00:00.000,"32.76",KOTA DEPOK,Cilodong Raya,JAM,"[106.845651, -6.436775]",5,2022-08-04
6071019,2022-08-04 07:00:00.000,"32.76",KOTA DEPOK,Cipayung Raya,JAM,"[106.79614787499989, -6.421159180555557]",72,2022-08-04
6071020,2022-08-04 07:00:00.000,"32.76",KOTA DEPOK,Citayam Raya,JAM,"[106.81633999999998, -6.413048666666666]",6,2022-08-04
6071021,2022-08-04 07:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999967, -6.399794999999998]",240,2022-08-04
6071022,2022-08-04 07:00:00.000,"32.76",KOTA DEPOK,Gas Alam,JAM,"[106.86927100000001, -6.381961999999997]",30,2022-08-04
6071023,2022-08-04 07:00:00.000,"32.76",KOTA DEPOK,Haji Abdul Gani,JAM,"[106.84123, -6.441128000000001]",5,2022-08-04
